Transaction_Date;Fiscal_Year;Customer_ID;Customer_Name;Industry;Industry_Segment;Product;Transaction_Value
02/01/2019;FY2018;57;Customer A0057;Material;Chemical;Product F006;22485
05/01/2019;FY2019;115;Customer B0115;Material;Chemical;Product I004;22487
05/01/2022;FY2022;470;Customer M0470;Energy;Upstream;Product T005;22489
12/01/2021;FY2021;57;Customer A0057;Material;Chemical;Product A008;22492
06/01/2021;FY2021;57;Customer A0057;Material;Chemical;Product A008;22492
03/01/2019;FY2018;296;Customer I0296;Material;Material Others;Product A008;22493
06/01/2018;FY2018;296;Customer I0296;Material;Material Others;Product A008;22493
12/01/2022;FY2022;191;Customer E0191;Material;Chemical;Product F006;22562
10/01/2019;FY2019;366;Customer J0366;Energy;Conventional Power;Product T005;22574
01/01/2021;FY2020;600;Customer P0600;Energy;Upstream;Product T005;22596
08/01/2019;FY2019;295;Customer I0295;Material;Material Others;Product T005;22611
09/01/2021;FY2021;327;Customer I0327;Material;Material Others;Product C001;22613
03/01/2021;FY2020;617;Customer P0617;Energy;Upstream;Product I004;22650
11/01/2020;FY2020;794;Customer S0794;Energy;E&S Others;Product F006;22654
09/01/2021;FY2021;516;Customer M0516;Energy;E&S Others;Product C001;22659
07/01/2020;FY2020;885;Customer T0885;Material;Pulp & Paper;Product F006;22660
10/01/2022;FY2022;604;Customer P0604;Energy;Downstream;Product T005;22665
09/01/2018;FY2018;559;Customer P0559;Energy;Conventional Power;Product A008;22686
03/01/2021;FY2020;617;Customer P0617;Energy;Upstream;Product T005;22688
05/01/2018;FY2018;57;Customer A0057;Material;Chemical;Product T005;22710
10/01/2020;FY2020;602;Customer P0602;Energy;Downstream;Product A008;22716
06/01/2022;FY2022;800;Customer S0800;Material;Speciality & Fine Chemical;Product F006;22750
09/01/2018;FY2018;88;Customer B0088;Material;Mining & Metals;Product F006;22753
07/01/2018;FY2018;88;Customer B0088;Material;Mining & Metals;Product F006;22753
07/01/2022;FY2022;227;Customer F0227;Material;Mining & Metals;Product F006;22763
02/01/2021;FY2020;617;Customer P0617;Energy;Upstream;Product T005;22770
03/01/2020;FY2019;295;Customer I0295;Material;Material Others;Product F006;22791
01/01/2019;FY2018;885;Customer T0885;Material;Pulp & Paper;Product T005;22792
01/01/2019;FY2018;885;Customer T0885;Material;Pulp & Paper;Product F006;22800
06/01/2020;FY2020;669;Customer P0669;Energy;Conventional Power;Product A008;22826
08/01/2020;FY2020;516;Customer M0516;Energy;E&S Others;Product I004;22838
03/01/2023;FY2022;136;Customer C0136;Life;F&B;Product F006;22842
04/01/2021;FY2021;556;Customer P0556;Material;Chemical;Product F006;22842
04/01/2022;FY2022;922;Customer W0922;Material;Material Others;Product C001;22855
04/01/2022;FY2022;922;Customer W0922;Material;Material Others;Product C001;22855
06/01/2022;FY2022;662;Customer P0662;Energy;Conventional Power;Product F006;22866
06/01/2022;FY2022;663;Customer P0663;Energy;Conventional Power;Product F006;22866
07/01/2021;FY2021;610;Customer P0610;Energy;Downstream;Product T005;22866
03/01/2019;FY2018;817;Customer S0817;Material;Material Others;Product I004;22880
10/01/2022;FY2022;617;Customer P0617;Energy;Upstream;Product T005;22902
07/01/2022;FY2022;687;Customer P0687;Energy;Conventional Power;Product A008;22911
06/01/2022;FY2022;799;Customer S0799;Material;Speciality & Fine Chemical;Product A008;22911
05/01/2022;FY2022;789;Customer S0789;Material;Mining & Metals;Product A008;22911
07/01/2019;FY2019;875;Customer T0875;Material;Material Others;Product T005;22917
06/01/2021;FY2021;114;Customer B0114;Energy;Upstream;Product T005;22918
04/01/2020;FY2020;681;Customer P0681;Energy;Conventional Power;Product T005;22926
02/01/2020;FY2019;286;Customer I0286;Material;Pulp & Paper;Product T005;22950
05/01/2018;FY2018;516;Customer M0516;Energy;E&S Others;Product T005;22970
05/01/2022;FY2022;894;Customer T0894;Energy;Petrochemical;Product C001;22986
11/01/2019;FY2019;816;Customer S0816;Material;Chemical;Product A008;22988
03/01/2019;FY2018;586;Customer P0586;Life;Domestic Water;Product P002;22992
10/01/2022;FY2022;236;Customer G0236;Energy;Renewable Power;Product T005;22996
09/01/2022;FY2022;379;Customer K0379;Material;Chemical;Product A008;22998
10/01/2018;FY2018;545;Customer N0545;Material;Material Others;Product P002;22998
06/01/2020;FY2020;343;Customer I0343;Energy;Petrochemical;Product F006;23018
12/01/2020;FY2020;553;Customer P0553;Material;Pulp & Paper;Product F006;23022
03/01/2023;FY2022;286;Customer I0286;Material;Pulp & Paper;Product F006;23030
09/01/2021;FY2021;586;Customer P0586;Life;Domestic Water;Product F006;23040
12/01/2018;FY2018;295;Customer I0295;Material;Material Others;Product F006;23040
09/01/2019;FY2019;640;Customer P0640;Energy;Upstream;Product T005;23046
08/01/2021;FY2021;286;Customer I0286;Material;Pulp & Paper;Product A008;23058
10/01/2022;FY2022;283;Customer I0283;Material;Mining & Metals;Product C001;23063
05/01/2022;FY2022;714;Customer P0714;Material;Chemical;Product A008;23065
10/01/2018;FY2018;199;Customer E0199;Material;Chemical;Product F006;23069
04/01/2018;FY2018;152;Customer C0152;Energy;Upstream;Product T005;23089
09/01/2018;FY2018;315;Customer I0315;Energy;Conventional Power;Product T005;23092
03/01/2019;FY2018;586;Customer P0586;Life;Domestic Water;Product A008;23096
07/01/2020;FY2020;776;Customer S0776;Material;Chemical;Product C001;23103
04/01/2022;FY2022;800;Customer S0800;Material;Speciality & Fine Chemical;Product F006;23148
02/01/2023;FY2022;308;Customer I0308;Material;Mining & Metals;Product A008;23180
09/01/2022;FY2022;286;Customer I0286;Material;Pulp & Paper;Product A008;23205
09/01/2018;FY2018;431;Customer K0431;Life;Domestic Water;Product F006;23206
02/01/2023;FY2022;800;Customer S0800;Material;Speciality & Fine Chemical;Product F006;23213
08/01/2022;FY2022;605;Customer P0605;Energy;Downstream;Product A008;23219
09/01/2019;FY2019;385;Customer K0385;Life;F&B;Product F006;23240
10/01/2019;FY2019;216;Customer E0216;Material;Mining & Metals;Product F006;23250
01/01/2019;FY2018;286;Customer I0286;Material;Pulp & Paper;Product F006;23270
03/01/2020;FY2019;295;Customer I0295;Material;Material Others;Product A008;23273
06/01/2022;FY2022;295;Customer I0295;Material;Material Others;Product F006;23293
11/01/2020;FY2020;852;Customer S0852;Life;F&B;Product F006;23327
08/01/2019;FY2019;860;Customer T0860;Material;Pulp & Paper;Product A008;23328
08/01/2019;FY2019;861;Customer T0861;Material;Pulp & Paper;Product A008;23328
04/01/2018;FY2018;445;Customer L0445;Material;Chemical;Product C001;23368
06/01/2020;FY2020;286;Customer I0286;Material;Pulp & Paper;Product T005;23375
09/01/2019;FY2019;385;Customer K0385;Life;F&B;Product F006;23408
10/01/2020;FY2020;57;Customer A0057;Material;Chemical;Product A008;23422
09/01/2021;FY2021;295;Customer I0295;Material;Material Others;Product F006;23423
05/01/2020;FY2020;619;Customer P0619;Energy;Upstream;Product T005;23424
12/01/2019;FY2019;418;Customer K0418;Energy;Conventional Power;Product A008;23425
04/01/2019;FY2019;662;Customer P0662;Energy;Conventional Power;Product A008;23425
04/01/2019;FY2019;663;Customer P0663;Energy;Conventional Power;Product A008;23425
09/01/2022;FY2022;618;Customer P0618;Energy;Upstream;Product A008;23438
01/01/2022;FY2021;718;Customer P0718;Material;Chemical;Product A008;23438
01/01/2022;FY2021;602;Customer P0602;Energy;Downstream;Product A008;23438
12/01/2022;FY2022;605;Customer P0605;Energy;Downstream;Product F006;23439
09/01/2020;FY2020;286;Customer I0286;Material;Pulp & Paper;Product F006;23445
05/01/2019;FY2019;901;Customer T0901;Energy;Upstream;Product T005;23450
07/01/2021;FY2021;221;Customer F0221;Material;Pulp & Paper;Product T005;23480
04/01/2022;FY2022;315;Customer I0315;Energy;Conventional Power;Product A008;23496
04/01/2022;FY2022;874;Customer T0874;Energy;E&S Others;Product F006;23502
10/01/2021;FY2021;69;Customer A0069;Material;Mining & Metals;Product I004;23502
10/01/2020;FY2020;69;Customer A0069;Material;Mining & Metals;Product I004;23502
12/01/2020;FY2020;922;Customer W0922;Material;Material Others;Product T005;23515
06/01/2020;FY2020;922;Customer W0922;Material;Material Others;Product T005;23515
08/01/2019;FY2019;139;Customer C0139;Energy;Upstream;Product T005;23538
05/01/2018;FY2018;777;Customer S0777;Energy;E&S Others;Product F006;23556
06/01/2021;FY2021;617;Customer P0617;Energy;Upstream;Product T005;23558
09/01/2019;FY2019;88;Customer B0088;Material;Mining & Metals;Product T005;23562
01/01/2020;FY2019;827;Customer S0827;Material;Pulp & Paper;Product T005;23584
05/01/2019;FY2019;427;Customer K0427;Material;Chemical;Product T005;23590
05/01/2019;FY2019;603;Customer P0603;Energy;Downstream;Product F006;23599
04/01/2022;FY2022;115;Customer B0115;Material;Chemical;Product I004;23628
02/01/2021;FY2020;24;Customer A0024;Material;Material Others;Product F006;23648
11/01/2020;FY2020;617;Customer P0617;Energy;Upstream;Product T005;23688
03/01/2022;FY2021;159;Customer D0159;Material;Chemical;Product F006;23703
07/01/2018;FY2018;717;Customer P0717;Energy;E&S Others;Product I004;23710
02/01/2020;FY2019;343;Customer I0343;Energy;Petrochemical;Product F006;23744
10/01/2022;FY2022;114;Customer B0114;Energy;Upstream;Product F006;23755
08/01/2019;FY2019;821;Customer S0821;Energy;Conventional Power;Product F006;23781
12/01/2018;FY2018;286;Customer I0286;Material;Pulp & Paper;Product F006;23798
10/01/2018;FY2018;286;Customer I0286;Material;Pulp & Paper;Product F006;23800
04/01/2022;FY2022;286;Customer I0286;Material;Pulp & Paper;Product F006;23813
02/01/2022;FY2021;286;Customer I0286;Material;Pulp & Paper;Product F006;23813
04/01/2019;FY2019;286;Customer I0286;Material;Pulp & Paper;Product F006;23818
01/01/2019;FY2018;297;Customer I0297;Material;Mining & Metals;Product F006;23820
09/01/2022;FY2022;57;Customer A0057;Material;Chemical;Product F006;23885
01/01/2022;FY2021;286;Customer I0286;Material;Pulp & Paper;Product T005;23888
01/01/2020;FY2019;286;Customer I0286;Material;Pulp & Paper;Product F006;23932
05/01/2022;FY2022;68;Customer A0068;Material;Mining & Metals;Product I004;23968
08/01/2022;FY2022;800;Customer S0800;Material;Speciality & Fine Chemical;Product T005;23976
10/01/2020;FY2020;27;Customer A0027;Life;F&B;Product F006;24008
05/01/2018;FY2018;677;Customer P0677;Energy;Conventional Power;Product T005;24021
01/01/2022;FY2021;606;Customer P0606;Energy;Downstream;Product T005;24024
10/01/2018;FY2018;141;Customer C0141;Energy;Upstream;Product T005;24060
09/01/2021;FY2021;142;Customer C0142;Energy;Conventional Power;Product I004;24065
11/01/2019;FY2019;718;Customer P0718;Material;Chemical;Product I004;24065
10/01/2020;FY2020;747;Customer S0747;Material;Chemical;Product F006;24071
10/01/2019;FY2019;317;Customer I0317;Energy;Renewable Power;Product A008;24083
02/01/2022;FY2021;714;Customer P0714;Material;Chemical;Product T005;24085
07/01/2020;FY2020;860;Customer T0860;Material;Pulp & Paper;Product F006;24098
07/01/2020;FY2020;861;Customer T0861;Material;Pulp & Paper;Product F006;24098
07/01/2019;FY2019;334;Customer I0334;Energy;Petrochemical;Product F006;24104
07/01/2019;FY2019;335;Customer I0335;Energy;Petrochemical;Product F006;24104
12/01/2022;FY2022;669;Customer P0669;Energy;Conventional Power;Product A008;24116
08/01/2022;FY2022;523;Customer M0523;Material;Chemical;Product F006;24137
02/01/2020;FY2019;590;Customer P0590;Life;F&B;Product T005;24144
08/01/2021;FY2021;315;Customer I0315;Energy;Conventional Power;Product A008;24149
06/01/2020;FY2020;911;Customer U0911;Material;Chemical;Product T005;24151
09/01/2019;FY2019;286;Customer I0286;Material;Pulp & Paper;Product F006;24160
06/01/2021;FY2021;286;Customer I0286;Material;Pulp & Paper;Product F006;24170
12/01/2018;FY2018;286;Customer I0286;Material;Pulp & Paper;Product T005;24180
12/01/2021;FY2021;286;Customer I0286;Material;Pulp & Paper;Product T005;24204
05/01/2018;FY2018;816;Customer S0816;Material;Chemical;Product T005;24204
04/01/2020;FY2020;286;Customer I0286;Material;Pulp & Paper;Product F006;24210
10/01/2022;FY2022;922;Customer W0922;Material;Material Others;Product T005;24215
06/01/2018;FY2018;287;Customer I0287;Material;Pulp & Paper;Product A008;24228
11/01/2020;FY2020;617;Customer P0617;Energy;Upstream;Product T005;24235
06/01/2020;FY2020;662;Customer P0662;Energy;Conventional Power;Product T005;24252
06/01/2020;FY2020;663;Customer P0663;Energy;Conventional Power;Product T005;24252
02/01/2023;FY2022;286;Customer I0286;Material;Pulp & Paper;Product T005;24259
10/01/2021;FY2021;221;Customer F0221;Material;Pulp & Paper;Product F006;24282
12/01/2018;FY2018;286;Customer I0286;Material;Pulp & Paper;Product F006;24299
11/01/2020;FY2020;152;Customer C0152;Energy;Upstream;Product T005;24316
02/01/2022;FY2021;800;Customer S0800;Material;Speciality & Fine Chemical;Product A008;24328
12/01/2018;FY2018;308;Customer I0308;Material;Mining & Metals;Product A008;24333
05/01/2018;FY2018;177;Customer D0177;Energy;Upstream;Product A008;24360
05/01/2022;FY2022;922;Customer W0922;Material;Material Others;Product C001;24380
08/01/2019;FY2019;908;Customer U0908;Material;Chemical;Product F006;24384
03/01/2021;FY2020;606;Customer P0606;Energy;Downstream;Product A008;24416
09/01/2019;FY2019;826;Customer S0826;Material;Material Others;Product A008;24416
03/01/2022;FY2021;640;Customer P0640;Energy;Upstream;Product P002;24420
02/01/2023;FY2022;674;Customer P0674;Energy;Conventional Power;Product A008;24442
09/01/2018;FY2018;448;Customer L0448;Energy;E&S Others;Product I004;24456
08/01/2022;FY2022;604;Customer P0604;Energy;Downstream;Product T005;24479
10/01/2022;FY2022;286;Customer I0286;Material;Pulp & Paper;Product F006;24493
07/01/2022;FY2022;114;Customer B0114;Energy;Upstream;Product A008;24500
05/01/2018;FY2018;602;Customer P0602;Energy;Downstream;Product A008;24501
07/01/2018;FY2018;677;Customer P0677;Energy;Conventional Power;Product A008;24506
07/01/2021;FY2021;37;Customer A0037;Material;Mining & Metals;Product F006;24524
11/01/2020;FY2020;76;Customer B0076;Material;Mining & Metals;Product I004;24535
06/01/2022;FY2022;136;Customer C0136;Life;F&B;Product T005;24555
10/01/2022;FY2022;72;Customer B0072;Energy;Upstream;Product T005;24580
11/01/2018;FY2018;527;Customer M0527;Material;Chemical;Product T005;24588
09/01/2019;FY2019;286;Customer I0286;Material;Pulp & Paper;Product T005;24628
02/01/2022;FY2021;714;Customer P0714;Material;Chemical;Product T005;24660
02/01/2022;FY2021;238;Customer G0238;Life;Pharma;Product T005;24666
01/01/2023;FY2022;68;Customer A0068;Material;Mining & Metals;Product T005;24670
04/01/2018;FY2018;286;Customer I0286;Material;Pulp & Paper;Product F006;24672
10/01/2020;FY2020;619;Customer P0619;Energy;Upstream;Product A008;24674
09/01/2021;FY2021;606;Customer P0606;Energy;Downstream;Product C001;24694
06/01/2019;FY2019;57;Customer A0057;Material;Chemical;Product T005;24705
02/01/2021;FY2020;72;Customer B0072;Energy;Upstream;Product T005;24752
11/01/2022;FY2022;136;Customer C0136;Life;F&B;Product F006;24759
08/01/2021;FY2021;286;Customer I0286;Material;Pulp & Paper;Product T005;24773
03/01/2020;FY2019;547;Customer O0547;Material;Pulp & Paper;Product F006;24777
03/01/2021;FY2020;800;Customer S0800;Material;Speciality & Fine Chemical;Product T005;24780
08/01/2021;FY2021;115;Customer B0115;Material;Chemical;Product T005;24825
01/01/2019;FY2018;295;Customer I0295;Material;Material Others;Product T005;24825
12/01/2018;FY2018;295;Customer I0295;Material;Material Others;Product T005;24825
12/01/2019;FY2019;829;Customer S0829;Material;Pulp & Paper;Product F006;24866
07/01/2022;FY2022;221;Customer F0221;Material;Pulp & Paper;Product F006;24894
08/01/2022;FY2022;114;Customer B0114;Energy;Upstream;Product A008;24925
03/01/2019;FY2018;676;Customer P0676;Energy;E&S Others;Product I004;24930
11/01/2022;FY2022;286;Customer I0286;Material;Pulp & Paper;Product T005;24945
12/01/2022;FY2022;712;Customer P0712;Material;Chemical;Product T005;24948
05/01/2018;FY2018;177;Customer D0177;Energy;Upstream;Product A008;24960
05/01/2018;FY2018;177;Customer D0177;Energy;Upstream;Product A008;24960
08/01/2021;FY2021;676;Customer P0676;Energy;E&S Others;Product T005;24963
02/01/2023;FY2022;830;Customer S0830;Material;Mining & Metals;Product C001;24978
12/01/2021;FY2021;295;Customer I0295;Material;Material Others;Product T005;25004
03/01/2021;FY2020;253;Customer G0253;Life;F&B;Product A008;25007
02/01/2023;FY2022;860;Customer T0860;Material;Pulp & Paper;Product F006;25055
02/01/2023;FY2022;861;Customer T0861;Material;Pulp & Paper;Product F006;25055
07/01/2021;FY2021;605;Customer P0605;Energy;Downstream;Product T005;25104
03/01/2023;FY2022;286;Customer I0286;Material;Pulp & Paper;Product F006;25134
03/01/2023;FY2022;677;Customer P0677;Energy;Conventional Power;Product A008;25144
10/01/2022;FY2022;115;Customer B0115;Material;Chemical;Product I004;25157
12/01/2020;FY2020;617;Customer P0617;Energy;Upstream;Product T005;25169
11/01/2020;FY2020;617;Customer P0617;Energy;Upstream;Product T005;25169
10/01/2018;FY2018;830;Customer S0830;Material;Mining & Metals;Product T005;25186
11/01/2019;FY2019;191;Customer E0191;Material;Chemical;Product F006;25236
11/01/2019;FY2019;191;Customer E0191;Material;Chemical;Product F006;25236
04/01/2019;FY2019;286;Customer I0286;Material;Pulp & Paper;Product C001;25245
02/01/2019;FY2018;464;Customer M0464;Material;Speciality & Fine Chemical;Product I004;25278
06/01/2022;FY2022;681;Customer P0681;Energy;Conventional Power;Product A008;25286
11/01/2021;FY2021;606;Customer P0606;Energy;Downstream;Product A008;25286
09/01/2021;FY2021;221;Customer F0221;Material;Pulp & Paper;Product A008;25286
06/01/2021;FY2021;860;Customer T0860;Material;Pulp & Paper;Product A008;25286
06/01/2021;FY2021;861;Customer T0861;Material;Pulp & Paper;Product A008;25286
01/01/2021;FY2020;221;Customer F0221;Material;Pulp & Paper;Product A008;25286
09/01/2020;FY2020;603;Customer P0603;Energy;Downstream;Product A008;25286
08/01/2020;FY2020;418;Customer K0418;Energy;Conventional Power;Product A008;25286
10/01/2018;FY2018;922;Customer W0922;Material;Material Others;Product T005;25325
11/01/2022;FY2022;136;Customer C0136;Life;F&B;Product F006;25343
12/01/2018;FY2018;295;Customer I0295;Material;Material Others;Product F006;25344
10/01/2022;FY2022;604;Customer P0604;Energy;Downstream;Product T005;25345
01/01/2019;FY2018;427;Customer K0427;Material;Chemical;Product F006;25367
02/01/2021;FY2020;115;Customer B0115;Material;Chemical;Product I004;25370
04/01/2021;FY2021;605;Customer P0605;Energy;Downstream;Product I004;25375
01/01/2022;FY2021;37;Customer A0037;Material;Mining & Metals;Product F006;25390
09/01/2022;FY2022;602;Customer P0602;Energy;Downstream;Product T005;25417
01/01/2023;FY2022;57;Customer A0057;Material;Chemical;Product F006;25420
08/01/2018;FY2018;114;Customer B0114;Energy;Upstream;Product T005;25420
11/01/2018;FY2018;824;Customer S0824;Material;Chemical;Product C001;25448
04/01/2019;FY2019;327;Customer I0327;Material;Material Others;Product C001;25452
12/01/2018;FY2018;894;Customer T0894;Energy;Petrochemical;Product T005;25467
09/01/2022;FY2022;227;Customer F0227;Material;Mining & Metals;Product F006;25477
09/01/2022;FY2022;227;Customer F0227;Material;Mining & Metals;Product F006;25477
09/01/2022;FY2022;227;Customer F0227;Material;Mining & Metals;Product F006;25477
06/01/2018;FY2018;358;Customer I0358;Material;Mining & Metals;Product A008;25479
09/01/2018;FY2018;527;Customer M0527;Material;Chemical;Product T005;25498
11/01/2021;FY2021;875;Customer T0875;Material;Material Others;Product T005;25514
12/01/2022;FY2022;747;Customer S0747;Material;Chemical;Product F006;25518
04/01/2019;FY2019;114;Customer B0114;Energy;Upstream;Product T005;25551
03/01/2021;FY2020;712;Customer P0712;Material;Chemical;Product T005;25620
04/01/2020;FY2020;72;Customer B0072;Energy;Upstream;Product C001;25632
03/01/2022;FY2021;622;Customer P0622;Energy;Renewable Power;Product T005;25636
08/01/2021;FY2021;286;Customer I0286;Material;Pulp & Paper;Product T005;25647
06/01/2018;FY2018;135;Customer C0135;Energy;Petrochemical;Product A008;25725
06/01/2018;FY2018;135;Customer C0135;Energy;Petrochemical;Product A008;25725
10/01/2018;FY2018;199;Customer E0199;Material;Chemical;Product T005;25740
04/01/2019;FY2019;135;Customer C0135;Energy;Petrochemical;Product C001;25751
08/01/2019;FY2019;135;Customer C0135;Energy;Petrochemical;Product C001;25763
01/01/2020;FY2019;789;Customer S0789;Material;Mining & Metals;Product F006;25769
05/01/2019;FY2019;286;Customer I0286;Material;Pulp & Paper;Product F006;25774
07/01/2020;FY2020;885;Customer T0885;Material;Pulp & Paper;Product F006;25790
10/01/2018;FY2018;98;Customer B0098;Life;F&B;Product F006;25812
02/01/2022;FY2021;714;Customer P0714;Material;Chemical;Product T005;25830
06/01/2020;FY2020;286;Customer I0286;Material;Pulp & Paper;Product F006;25832
03/01/2020;FY2019;848;Customer S0848;Material;Material Others;Product F006;25838
11/01/2019;FY2019;824;Customer S0824;Material;Chemical;Product C001;25845
04/01/2019;FY2019;917;Customer V0917;Energy;Petrochemical;Product T005;25872
07/01/2018;FY2018;72;Customer B0072;Energy;Upstream;Product T005;25890
03/01/2019;FY2018;57;Customer A0057;Material;Chemical;Product A008;25979
01/01/2020;FY2019;718;Customer P0718;Material;Chemical;Product T005;25993
07/01/2018;FY2018;586;Customer P0586;Life;Domestic Water;Product F006;26000
01/01/2023;FY2022;283;Customer I0283;Material;Mining & Metals;Product I004;26003
03/01/2021;FY2020;57;Customer A0057;Material;Chemical;Product T005;26008
06/01/2019;FY2019;343;Customer I0343;Energy;Petrochemical;Product A008;26046
09/01/2019;FY2019;289;Customer I0289;Material;Chemical;Product T005;26066
09/01/2020;FY2020;885;Customer T0885;Material;Pulp & Paper;Product F006;26067
06/01/2021;FY2021;605;Customer P0605;Energy;Downstream;Product T005;26073
03/01/2019;FY2018;163;Customer D0163;Material;Pulp & Paper;Product T005;26093
11/01/2022;FY2022;202;Customer E0202;Material;Chemical;Product F006;26098
10/01/2018;FY2018;199;Customer E0199;Material;Chemical;Product F006;26109
12/01/2022;FY2022;114;Customer B0114;Energy;Upstream;Product P002;26130
11/01/2021;FY2021;596;Customer P0596;Material;Chemical;Product T005;26130
08/01/2018;FY2018;286;Customer I0286;Material;Pulp & Paper;Product F006;26178
04/01/2018;FY2018;135;Customer C0135;Energy;Petrochemical;Product A008;26180
03/01/2022;FY2021;428;Customer K0428;Material;Mining & Metals;Product F006;26200
05/01/2020;FY2020;164;Customer D0164;Material;Material Others;Product F006;26230
06/01/2020;FY2020;669;Customer P0669;Energy;Conventional Power;Product F006;26279
05/01/2021;FY2021;72;Customer B0072;Energy;Upstream;Product T005;26283
07/01/2022;FY2022;57;Customer A0057;Material;Chemical;Product F006;26288
07/01/2022;FY2022;57;Customer A0057;Material;Chemical;Product F006;26288
06/01/2021;FY2021;295;Customer I0295;Material;Material Others;Product F006;26305
02/01/2019;FY2018;221;Customer F0221;Material;Pulp & Paper;Product F006;26340
11/01/2018;FY2018;57;Customer A0057;Material;Chemical;Product A008;26352
08/01/2022;FY2022;712;Customer P0712;Material;Chemical;Product T005;26354
02/01/2022;FY2021;491;Customer M0491;Energy;Conventional Power;Product A008;26358
05/01/2018;FY2018;800;Customer S0800;Material;Speciality & Fine Chemical;Product A008;26370
06/01/2020;FY2020;135;Customer C0135;Energy;Petrochemical;Product A008;26375
04/01/2019;FY2019;286;Customer I0286;Material;Pulp & Paper;Product A008;26376
05/01/2019;FY2019;411;Customer K0411;Energy;Renewable Power;Product T005;26392
05/01/2021;FY2021;552;Customer P0552;Material;Pulp & Paper;Product T005;26398
02/01/2023;FY2022;527;Customer M0527;Material;Chemical;Product T005;26402
08/01/2018;FY2018;114;Customer B0114;Energy;Upstream;Product T005;26410
07/01/2022;FY2022;638;Customer P0638;Material;Chemical;Product A008;26412
11/01/2018;FY2018;286;Customer I0286;Material;Pulp & Paper;Product F006;26420
05/01/2020;FY2020;389;Customer K0389;Life;Pharma;Product F006;26512
10/01/2018;FY2018;46;Customer A0046;Material;Mining & Metals;Product A008;26530
04/01/2022;FY2022;718;Customer P0718;Material;Chemical;Product T005;26532
12/01/2022;FY2022;718;Customer P0718;Material;Chemical;Product T005;26533
10/01/2020;FY2020;553;Customer P0553;Material;Pulp & Paper;Product F006;26534
10/01/2022;FY2022;590;Customer P0590;Life;F&B;Product C001;26535
06/01/2020;FY2020;922;Customer W0922;Material;Material Others;Product I004;26560
09/01/2019;FY2019;922;Customer W0922;Material;Material Others;Product I004;26560
03/01/2022;FY2021;622;Customer P0622;Energy;Renewable Power;Product T005;26593
10/01/2021;FY2021;114;Customer B0114;Energy;Upstream;Product F006;26612
12/01/2022;FY2022;503;Customer M0503;Material;Chemical;Product F006;26615
07/01/2020;FY2020;57;Customer A0057;Material;Chemical;Product A008;26634
12/01/2022;FY2022;605;Customer P0605;Energy;Downstream;Product F006;26660
09/01/2018;FY2018;718;Customer P0718;Material;Chemical;Product F006;26666
02/01/2022;FY2021;714;Customer P0714;Material;Chemical;Product T005;26676
04/01/2018;FY2018;491;Customer M0491;Energy;Conventional Power;Product T005;26681
10/01/2021;FY2021;221;Customer F0221;Material;Pulp & Paper;Product F006;26684
03/01/2020;FY2019;83;Customer B0083;Material;Material Others;Product A008;26686
02/01/2020;FY2019;343;Customer I0343;Energy;Petrochemical;Product F006;26694
01/01/2020;FY2019;820;Customer S0820;Energy;E&S Others;Product A008;26725
03/01/2021;FY2020;57;Customer A0057;Material;Chemical;Product T005;26738
03/01/2019;FY2018;139;Customer C0139;Energy;Upstream;Product T005;26748
08/01/2019;FY2019;682;Customer P0682;Energy;Conventional Power;Product A008;26754
08/01/2022;FY2022;523;Customer M0523;Material;Chemical;Product F006;26773
08/01/2018;FY2018;114;Customer B0114;Energy;Upstream;Product T005;26818
06/01/2021;FY2021;135;Customer C0135;Energy;Petrochemical;Product A008;26830
10/01/2021;FY2021;649;Customer P0649;Life;Pharma;Product F006;26832
10/01/2018;FY2018;46;Customer A0046;Material;Mining & Metals;Product F006;26871
07/01/2018;FY2018;717;Customer P0717;Energy;E&S Others;Product I004;26873
10/01/2018;FY2018;199;Customer E0199;Material;Chemical;Product T005;26879
06/01/2020;FY2020;547;Customer O0547;Material;Pulp & Paper;Product F006;26918
08/01/2020;FY2020;516;Customer M0516;Energy;E&S Others;Product F006;26928
05/01/2018;FY2018;803;Customer S0803;Material;Chemical;Product T005;26943
09/01/2020;FY2020;926;Customer W0926;Material;Chemical;Product F006;26950
11/01/2020;FY2020;559;Customer P0559;Energy;Conventional Power;Product A008;26961
10/01/2018;FY2018;789;Customer S0789;Material;Mining & Metals;Product T005;26973
12/01/2020;FY2020;914;Customer V0914;Material;Mining & Metals;Product I004;26975
04/01/2018;FY2018;672;Customer P0672;Energy;Conventional Power;Product I004;27033
12/01/2022;FY2022;283;Customer I0283;Material;Mining & Metals;Product I004;27035
07/01/2022;FY2022;283;Customer I0283;Material;Mining & Metals;Product I004;27035
04/01/2019;FY2019;221;Customer F0221;Material;Pulp & Paper;Product T005;27054
07/01/2019;FY2019;317;Customer I0317;Energy;Renewable Power;Product A008;27071
03/01/2023;FY2022;136;Customer C0136;Life;F&B;Product T005;27072
08/01/2020;FY2020;516;Customer M0516;Energy;E&S Others;Product T005;27083
01/01/2020;FY2019;115;Customer B0115;Material;Chemical;Product I004;27105
01/01/2019;FY2018;885;Customer T0885;Material;Pulp & Paper;Product T005;27136
02/01/2021;FY2020;240;Customer G0240;Material;Chemical;Product A008;27139
06/01/2022;FY2022;800;Customer S0800;Material;Speciality & Fine Chemical;Product F006;27140
06/01/2022;FY2022;800;Customer S0800;Material;Speciality & Fine Chemical;Product F006;27140
